,stock_price,volume
185,112.10181068138847,127096.93945813597
186,109.74421785831673,254793.88540869064
187,109.49364479304919,200994.14723139818
188,109.04308016905806,178385.3536389116
189,110.08300887946599,143959.04805521446
190,110.84134777666328,119842.18585349605
191,109.83979892826618,178978.06285994177
192,110.73745775130196,150570.98592188727
193,111.26534271005225,126586.29694231879
194,110.6437415663455,201794.28439648292
195,112.56703203237703,151835.50358739088
196,112.76970833327904,150606.2448221921
197,112.3490542453337,148283.4099122105
198,113.09111486981705,189338.18882945448
199,111.785483860068,217207.44555455737
200,112.36442042566829,174591.88611861842
201,112.10937683523635,179123.38976314827
202,112.65598643218003,162186.11729128181
203,111.06872552138144,122559.92213381993
204,111.49094702938075,135728.56164699854
205,110.81662345110442,121743.17052367858
206,111.79133534623261,133725.7646827088
207,110.6335818040731,178376.90372522548
208,110.45246660982207,142810.81762869365
209,112.17312189342877,108099.46192141275
210,111.01998545107185,186572.66509712086
211,110.92958492727587,158737.67703542524
212,105.9327050804871,162662.03382095462
213,105.69333714345818,224878.9858278492
214,105.16685483300762,267277.8672193682
215,102.81190180243802,214168.12472477742
216,104.12746800167584,232726.38641402224
217,102.89017481109315,233922.07732134347
218,103.28615593063577,340322.2577051755
219,103.69573776730925,298522.2372475474
220,102.83675671739317,326409.72125039174
221,103.8671010705719,310843.4505591791
222,104.60500347859411,276833.58019615384
223,103.33520286303222,210846.13910609193
224,103.06748089682448,166449.4027585843
225,102.89376362939265,166845.25503097018
226,103.15420791810644,186527.47469287075
227,104.39709610932833,152630.86337062862
228,101.96813114310157,185712.41350603368
229,109.67264441122518,346545.48364404077
230,110.19257166161655,313692.40471153375
231,108.78559203094566,221289.59395371118
232,112.63760692610408,166979.26555462024
233,115.52929025182296,159988.03495305142
234,112.75960833349912,200498.81550246914
235,110.12934344455994,203833.33631551522
236,108.80380408488494,196443.57667518297
237,109.57194469560667,154471.30557544765
238,108.58798749463983,149343.51902162252
239,106.44821001059529,323147.35302280786
240,107.64671836942529,278281.92399038386
241,116.3517571727011,225381.62998277706
242,117.84449644706427,190919.26959118654
243,117.16125798461083,189254.43397547543
244,116.72315994106008,145507.90059663486
245,117.03452432776459,159997.3254766899
246,118.06694975795644,181137.0534168089
247,118.20097660953849,236362.77785875654
248,118.03463427618206,216670.85683621728
249,117.3040639902545,218433.29918221603
250,116.19434097622326,159240.67649003663
251,115.42575933048683,135701.56482199614
252,114.12476678089259,166384.44022374274
253,113.27679310475455,201218.07805284671
254,114.35305076073958,173252.0486764512
255,115.66366621778882,159316.06126387083
256,114.81888036605935,138959.7425261622
257,115.01679872159328,181392.14337118628
258,115.7896698518676,155553.07735654493
259,119.38383716895629,151342.79109386366
260,117.92230695349019,243934.1692691112
261,118.37235872402614,189762.09132048584
262,118.22733588419139,208751.6815979947
263,119.01792461513111,176536.98058568127
264,116.78962566237335,175306.5703984654
265,116.11662921453448,167919.9274725368
266,115.1337478585535,254759.55117246008
267,114.14575972876263,229464.6721459399
268,116.88709946063257,198708.83232920204
269,117.77298013417457,241579.3953990392
270,116.88448658696015,196701.6250966398
271,120.32894406566996,188382.81365311312
272,119.69738956331241,210897.425765093
273,113.98659770622157,242846.31886427518
274,114.27351188026073,182830.87199565515
275,114.88991334776217,192054.52460600177
276,115.27928149696574,279865.8664181335
277,115.00195852479698,216266.5072714603
278,116.75791244694742,214945.6457536002
279,116.3913234974522,158287.27133075576
280,116.36572127313069,257178.13308397506
281,114.18599530239,261904.50771580945
282,112.8167371601813,304839.7503027794
283,113.83760777573309,263357.20838235505
284,118.99773047120696,225984.29406798992
285,119.05862340350903,190875.19480751004
286,120.54138662375432,140113.3371191743
287,120.64463437463536,150403.85439527966
288,121.31514459496896,133867.69320852158
289,126.66987615280436,120557.37862360399
290,129.36948699691007,112039.94212050349
291,127.88124768241454,98865.15987050215
292,126.98282995789728,91054.75578976754
293,126.90944664803432,105830.68597994323
294,126.80159763106802,144539.00398271164
295,127.24083592399411,267805.9090478942
296,128.0431980147255,302793.7342225893
297,128.3627060226836,292045.07798265654
298,128.75602918678342,216486.6590595533
299,127.81484325194124,176289.45977073887
300,126.9688301033101,175320.56648025554
301,129.20641344574457,127798.7536503964
302,110.33445819553421,114319.78734266719
303,111.20356636113696,114937.5376668832
304,112.89514251295329,221546.82441372183
305,112.46549557974758,171852.109600179
306,111.24475328783032,144256.87472356073
307,110.86639619419468,213782.01832875924
308,110.90353763831637,175792.03787586547
309,109.89564484024736,192043.5507991049
310,111.8816612290282,167536.04825660557
311,111.78559798250282,138563.60308063868
312,110.86802180446702,221613.34452026198
313,110.65577816912817,257438.6530735817
314,110.30999828548397,578403.1021354313
315,109.68053184365745,471453.99287682056
316,110.21463068029615,407323.1092658998
317,111.17060163774782,419132.3122821812
318,111.37566767712218,332875.7054441674
319,111.3133064899,255230.24671081593
320,110.6596354532432,251007.92550821096
321,111.41903385993403,231627.85683281207
322,112.13883188409876,221863.15394704952
323,111.96485130930202,283588.14850855264
324,103.57580278827,220890.0318282476
325,102.7965944547406,458780.6086593877
326,103.66054737176324,525732.4385902021
327,103.29720035164382,385340.98033268936
328,103.04820726694793,340033.25899155135
329,103.21180106819627,318590.1768566411
330,102.25800542741095,247618.3234142844
331,103.34939634439064,328773.8765419506
332,106.62844250150181,269390.5229328899
333,106.18209574658789,206173.30264251566
334,106.20003515802397,182245.46669511098
335,105.9640427730207,160948.20041457168
336,106.91349020782823,192093.902809958
337,108.26142028478976,152261.52172765543
338,107.55012343642542,230482.9496373587
339,107.91121614611143,173174.6040259996
340,108.87032686532075,226549.9928027232
341,107.66680106412805,242634.252667081
342,115.3579835946621,334967.2372194227
343,116.8973050045292,254990.01118026552
344,112.65336354510546,206316.78764400567
345,111.6771120103391,174435.39568374545
346,111.35772460573483,305398.6890928267
347,108.03108287066023,249853.02670469356
348,107.82649992309366,227063.84957061012
349,107.818676716684,223024.7795469361
350,108.84796276991035,257194.6708408136
351,109.86724261925205,259801.3525957184
352,108.53714978169698,196218.20243584007
353,110.73768006706398,191256.39293668402
354,111.50702835617993,254671.4448649882
355,111.15649392849554,204647.9340368304
356,108.39657368224758,352961.51629244076
357,107.30207586000725,263120.18539750634
358,105.96355319549085,378865.3904318018
359,106.06259521223097,301354.87269770325
360,107.02222848206024,296408.60119412706
361,106.71153580452032,225945.00374540803
362,106.19913179907003,196400.95194170205
363,107.20101298231036,195594.00621586514
364,105.86710917805047,166865.196871756
365,106.4748630927862,130972.37162800401
366,108.77178615249869,217968.60790944606
367,113.45647704685483,203640.44784379186
368,115.27799095252185,236226.00490460708
369,113.79419044050299,232205.6611474771
370,114.0744562437373,214413.21358850182
371,113.10967842373572,209431.73072557582
372,112.3664695909793,200831.8265284127
373,111.52175241736805,160531.50646340058
374,112.31459488112401,163207.85615282622
375,113.53551930319722,231332.7895038691
376,110.99365860387934,346768.34573002433
377,111.87693360014302,305485.3884794641
378,112.0928694337105,290712.48166205495
379,112.12222776261693,523806.0370605359
380,113.02371946610296,395235.1877791054
381,113.98332582505866,300744.964481821
382,114.45196922545297,223383.68544894448
383,115.38036371822112,307043.0252775292
384,114.25831084849193,237658.67426951666
385,110.36616502244736,213976.62554225413
386,112.04605838312811,219205.00043899333
387,111.86605190778205,361928.80849194166
388,112.20329290144494,321428.83461924817
389,112.27428774763982,241149.5153745961
390,114.59953476818038,257631.4030628432
391,116.02298519407113,321419.8281529393
392,114.88569841083465,340720.77733686485
393,113.22490913480901,265162.0570410397
394,113.74323004333593,283580.1978004606
395,114.12655174235995,200420.7401795624
396,113.59885403131888,152368.77053050848
397,112.61106515278927,114173.4764420966
398,110.15129644001371,482569.13238503505
399,112.69529267641798,365367.48037833633
400,112.4974737346769,299623.2093610663
401,111.84677873730813,232251.1984037797
402,111.59010844591835,332056.2762021113
403,109.53607872236093,319851.3260823245
404,110.82679758352789,307303.5715574735
405,109.87135508361446,384497.09097419004
406,110.78050722139025,313753.1891080237
407,112.64271804158832,236536.1643051063
408,112.37762774669429,187614.19783495454
409,113.1086876369296,199525.98541617353
410,98.70792758830956,161348.53057359572
411,100.15363151432672,142755.5372874954
412,101.36989977457682,114099.12430285377
413,99.896497262678,126436.63719269744
414,99.58851076280723,100730.88399980385
415,100.61226907838127,82381.26804595138
416,101.76697919376653,87446.55047437194
417,102.70339764642044,227579.72889853606
418,100.43341968868278,164323.24310068734
419,99.82566569549829,137738.36154976938
420,100.0315612041558,128865.47322460273
421,101.48839525614858,137223.5821640946
422,99.77345246585558,222283.63107502257
423,103.4592538535432,180851.47944467736
424,107.09285859016349,152721.54224202872
425,106.12369056744336,136680.2874026421
426,107.22437691680034,140857.61398027258
427,107.41310250205957,120733.97327516286
428,108.9004090048782,119137.91728609448
429,107.23386792706091,214771.81766347337
430,107.94020219640758,174452.43836515042
431,108.57483036490648,172455.93651912574
432,109.28915644094361,151720.37824191185
433,106.53635971208767,127328.81805157436
434,109.58686006748074,167220.16730325375
435,108.79302622848158,142132.67666069715
436,111.54450992785003,131105.5575766623
437,111.89770631733433,164750.52463445795
438,110.6226405591636,130053.78659641084
439,110.46847457524426,962653.9619757611
440,110.2950744750649,699198.457769777
441,107.96016973278522,591790.89748388
442,109.69670699772155,547143.0256341952
443,108.60224694884435,421411.7288980681
444,109.52838041421244,314230.52571537986
445,109.79184385788984,373121.87884277315
446,107.76718396545803,288239.21241621766
447,108.8248596749617,222082.51628582383
448,108.38324895726748,173780.68366415222
449,106.39868603439386,129982.64958045722
450,106.71677092812322,156688.1361123161
451,106.24180809421537,124771.15845642093
452,104.99845319191262,96860.20921769366
453,105.82362366498717,74955.57372867908
454,107.59796474475021,981732.5060601648
455,106.97882018541326,778390.6639766537
456,106.87455868389932,700072.2471332257
457,105.15883461245544,579748.3518938097
458,106.03744963495178,685588.1488496286
459,104.90205036825597,498270.894196774
460,104.68436915942308,366054.26000196685
461,102.41060983162623,281876.3952994287
462,103.24440074810705,249524.84391848647
463,104.73167274219588,211755.10531504173
464,104.79825219596609,171576.74272459242
465,105.1423862324254,212214.29288683273
466,105.46449260550213,176280.87293023593
467,106.80941151487795,137804.48762708207
468,106.66719179469222,130892.48344634044
469,106.59786705911188,114063.90285188066
470,106.45241601769136,113791.39903942075
471,101.80201154420233,124788.7098558981
472,101.96130206905714,99359.47754318854
473,102.56151220643311,114106.38377082717
474,102.16987624743604,142635.05084158308
475,100.57570528498314,107536.38935491878
476,100.16729990966743,207101.57158472587
477,101.45328902484913,189292.3609257488
478,100.59032040526971,293856.7635000679
479,98.5474299367636,276938.03588392
480,97.06004456433678,229172.03186086545
481,96.85240592754796,181712.23578072232
482,99.2908380230663,152963.59876911758
483,98.4613903589675,123965.41534668361
484,99.36993585060989,110428.02313313782
485,99.04382025742146,94508.51077626416
486,99.18850806536194,74069.7698741763
487,100.35541311926322,60439.43152602967
488,99.82239561429536,111961.31671857613
489,100.52183958471963,100733.17568379315
490,99.84465950593491,367864.7884988395
491,98.37848400209207,531499.1972872515
492,97.6681056280954,493987.7337516991
493,98.4095282962258,406913.3440573418
494,98.51412128092838,305872.3206864222
495,98.9119022251753,271357.67025770736
496,99.07386843768249,221596.27600221202
497,98.77001995462085,190507.27540682282
498,98.28892406754612,173344.66565422923
499,95.49478600364871,155440.33324576681
500,96.0003691594849,199149.3360102509
501,95.06676731723749,239547.8510432381
502,94.72498968345194,209379.08158355462
503,95.08566405839474,193294.3694628579
504,94.70645105132172,159041.5234619869
505,93.10172867903489,157762.35473716576
506,93.48181321146367,177176.21513604163
507,93.60006939924786,172225.41051098355
508,93.35560024020079,137803.46547992638
509,94.30035692141824,204985.48729405744
510,94.38339301370334,268321.7844325241
511,91.17880760359787,282763.59544010216
512,91.02525343829558,218278.7127458513
513,90.52880828707235,175764.32787135098
514,91.2006538783024,148142.11347787053
515,91.50250989702359,232625.30742677767
516,93.27763677128762,189242.9028070205
517,93.28397484592197,162802.81991302836
518,93.27887753877037,201464.42784210498
519,95.2165193121985,243966.65392602206
520,94.69298905880923,178649.89567043853
521,97.07543047845326,251021.09558037063
522,95.190204970076,216601.62459906007
523,94.93275921385218,221767.64876762105
524,94.41234478961759,209999.4714856823
525,93.68210127987771,404760.23273635504
526,93.61435943358708,298583.0656493545
527,95.05959400757968,231251.15187600246
528,95.97922410601176,306312.6716704711
529,94.99315751750699,290707.92510140745
530,94.66125095532779,234204.53858118982
531,94.28125820189875,216090.61303773255
532,95.18263229610038,188124.72209561284
533,97.50837297652701,484193.3339658581
534,97.77544258367242,420992.5184444849
535,96.83310381778414,554148.6094904372
536,97.33367164573362,436557.77194576897
537,97.01731887580867,364370.74638591195
538,95.87350866266992,309425.9082866242
539,95.5161461250092,395642.8791423206
540,95.36830595489997,472450.87824841624
541,96.75401582961591,362447.0767940601
542,96.42006059333474,407299.2973004754
543,96.24735565688852,450544.80588801904
544,96.73048425377291,327893.04237541964
545,98.06834745603008,339653.315147573
546,97.4972649106908,355570.1699021265
547,105.42488967776032,278413.37358135666
548,110.4106617869182,245771.2048857831
549,110.03940348919335,296598.78871695476
550,114.03250784749852,460864.60375285574
551,116.69530523527395,391055.7520179248
552,115.25627089706943,302833.0084362539
553,116.85903910861633,262535.3715165421
554,115.56902318929815,354482.9665550639
555,115.74378874526883,257336.54145899357
556,113.52525877600488,206132.58681988704
557,111.46432005178258,181198.9515317588
558,110.824726490893,198192.13590260543
559,109.99041526826609,166982.50193418478
560,108.568709167608,196711.57010284963
561,106.73855018379093,190121.18209948513
562,105.30273907239813,194191.99860819607
563,105.12454842618293,166021.09201285944
564,103.11941183646437,451231.01460784255
565,102.40964521150346,509122.6231084642
566,101.22678113198351,476027.9987477777
567,100.71990890571023,361841.8664877851
568,100.46217337991479,477123.71666757634
569,102.18126401484609,347521.7066635065
570,103.2272748477529,358179.09973386064
571,104.69649843782106,298413.3109037032
572,104.6227065661348,271250.1760333965
573,105.98718517624623,197336.45450246785
574,106.6973357220327,181293.39926526984
575,107.97954570492159,141752.38615860773
576,110.559691833318,148735.24602708226
577,110.12696201237776,206719.2132889335
578,110.30926765789349,247951.56347148045
579,109.25575323202965,223344.9025367648
580,105.88516617535363,354197.45726241416
581,104.73449520136255,295435.12414719444
582,96.66331650496828,244782.3531001614
583,99.29433251559277,236839.63322926802
584,98.85854843810228,233462.37343949213
585,98.91800258369436,250890.67227008188
586,99.91774832604898,213727.3737926719
587,99.32224162659121,189249.81638108753
588,100.2763921262806,160958.01631389832
589,99.00741383701347,129128.76769839146
590,99.32608111429357,135221.8978973821
591,99.08882451664215,270821.8731049733
592,98.50228435192734,202483.39699397696
593,96.8294654108755,206994.66149055134
594,96.72988154849826,156681.73529980128
595,95.06906622997455,141942.91728508595
596,95.20751422641774,259348.43203409592
597,95.9102357409352,218882.7978430974
598,95.98325060225011,181414.62509611982
599,97.2254000852166,141356.0128594811
600,95.69758333773993,139832.42286460468
601,95.43449748339503,112329.21701039252
602,97.28695301511904,137557.43149577169
603,95.8393448203455,273875.54703315825
604,94.96590558326064,244125.88847919606
605,96.16376338182084,234929.3626536447
606,95.62505299375438,194014.2180501974
607,95.06474838388965,143511.58904869956
608,94.5333475454743,155414.46476973282
609,93.64486066228957,129213.51053726391
610,93.34920422902266,96963.57498898053
611,94.97738928469954,666492.149678366
612,94.81359850853393,495995.8846536362
613,95.75939197184817,366414.26673662075
614,96.73515919362507,291163.56360016245
615,97.49890764687584,313558.1130708123
616,96.94557615989565,243860.55551240357
617,97.15028622458202,238787.52020869422
618,97.228934935536,1188436.0245434712
619,96.12044121337448,866558.5091107371
620,96.56478974940595,630203.9728946008
621,94.75364035850106,473439.1586691749
622,93.23220454282118,396954.7368919078
623,94.28654498824677,310578.4739440961
624,93.66133983824015,239898.29568680644
625,94.81356386609608,281427.4830993565
626,98.27860364638995,250008.0624151396
627,96.50959224567887,268353.7388467304
628,95.46572858318792,270198.09069385636
629,94.4337581882787,228181.63561138595
630,94.07640010096294,254196.04059297038
631,93.36446235607889,209330.75540419086
632,94.6864156536588,229621.38734706072
633,97.37011669708261,306707.2719274539
634,96.74508605414842,720300.9175373084
635,96.6235906946512,569129.83908035
636,95.84238498908128,418379.55087160086
637,95.89750150780363,798239.4889405938
638,95.85361910944404,613481.0844177157
639,95.85298416743544,443553.53000941226
640,94.44289254322422,363906.4691039063
641,93.52829469878802,345144.4663838006
642,92.69991545139919,302499.78556665714
643,92.1276591454697,515388.63821377466
644,92.76507013604329,429727.1184745691
645,94.70129037840188,377507.84290670895
646,94.55585047729247,443772.0762222046
647,95.0059132883031,421076.4273595826
648,94.81991516823604,342381.90556455945
649,103.28968497523347,504178.8518259285
650,110.57612424824369,383953.26816290274
651,111.30288691849734,346202.6439319743
652,110.02243777579783,347009.3610870467
653,111.63780878247525,269594.48685041897
654,113.12057615015112,283828.4152397986
655,115.24229482589205,227241.5575085489
656,116.79653431370149,180974.3598556386
657,115.63609689701181,313663.2861917009
658,116.7146537225422,230266.67139262817
659,116.20727591381622,229793.89124244242
660,114.32856583421304,268729.4874592166
661,113.9963175005103,215753.33051426976
662,111.89555783805437,250561.88554075026
663,113.19601127391914,240686.29536701838
664,111.87759585094665,558366.3410411516
665,111.7914700397816,440107.72799966077
666,113.0508445846427,498549.63989468955
667,111.6241914808251,373092.15614133247
668,111.65961731739004,390329.7208917744
669,111.73600369831247,312688.90771069925
670,113.43457608575886,224156.10659206327
671,114.0667907074245,248416.39460563453
672,114.98805919818176,254072.30256175634
673,115.2767703484074,182715.75946485714
674,116.60485706350913,195560.67174341797
675,115.7896581531359,232648.25469493994
676,116.2029411557125,206278.7941526318
677,116.96228167515767,280732.31911170564
678,118.40291589582382,247834.25265439504
679,116.76439374121315,228556.1568714751
680,115.59409289151374,211141.63211926713
681,116.1605162125048,205879.01193393613
682,125.13454561544557,149609.46823058618
683,126.28751516582578,120908.55453492618
684,128.51225648028026,194187.00420326873
685,128.5668287641963,167144.71818767532
686,129.77044254287605,159111.87247591375
687,131.58307945651012,187275.8695702703
688,132.0760055623376,195611.16948776168
689,128.10874840159653,170716.23715023085
690,127.56811993441717,183290.45862135873
691,126.44646115421985,201543.99297049158
692,127.2719783098329,160627.93403573567
693,129.55304582956273,134847.74440377462
694,129.46664511335106,316257.0938224373
695,127.83530838401062,276805.8624371529
696,130.34023784084036,282745.7890186162
697,130.0838948277266,256654.60571822315
698,130.65902329273504,326246.056428755
699,130.72530643735078,298019.556201354
700,130.93865181313183,487000.4422834859
701,128.33941234487827,767145.5163274352
702,128.57917506277826,665704.5832478246
703,130.5478526930363,605315.6610270041
704,128.1718524312426,527459.7678434397
705,125.00354263378887,471509.3892396068
706,125.26434603924585,377022.83698946616
707,126.51120898374609,424839.2823841031
708,124.52366951237738,312319.1133482058
709,122.44357551909488,247044.71454949732
710,123.34314393372082,228367.81451766897
711,123.20942527079221,171537.13255964548
712,123.25216015956829,195007.5451355265
713,122.15323565663894,161212.41342863697
714,120.72517084749451,452639.2169358076
715,121.88174624286336,426306.6225962999
716,119.35597911236565,552973.2814204646
717,123.88993140386425,414211.96001855494
718,124.38490817454174,330665.8200211776
719,125.4435386732573,239439.18318119596
720,125.40998746750407,191355.8304141655
721,125.63744586535577,414628.6627332589
722,125.74939377527338,320884.37391323
723,123.10796407167226,285940.728068067
724,121.36892466547373,225931.15417159558
725,118.84214731461054,168281.77450571826
726,118.13883230420916,223639.91024069532
727,118.00275568951137,294852.4831632995
728,118.64091549122575,249905.5351418504
729,118.54129270994004,206836.90194954997
730,115.23886922779481,170694.09196895777
731,115.47222203119624,200030.78508339467
732,116.54070244039042,208507.61563602055
733,116.0192872055223,163118.8778060932
734,116.61000922920022,125842.55408556237
735,116.38082640467438,115400.31654258347
736,115.64117793548417,139537.18589973298
737,116.02469931153082,107508.56776556841
738,115.02837630565178,85742.96578035984
739,114.01469687600479,73486.00194820011
740,114.17010426699451,73879.9394166053
741,113.19325574776883,114185.19674801073
742,120.89554137514723,92646.80036953949
743,119.57499147469314,85814.58368742614
744,115.61877488451164,85088.66167476485
745,112.40279087516235,92863.55598036479
746,115.4514712415665,98159.34102111933
747,115.08878696848232,123551.5050828937
748,113.88548691376748,156274.08195147288
749,113.26740947945297,281637.29012506397
750,113.52586023617029,555730.6749390564
751,113.73215929270313,434896.80646427686
752,113.8736072779644,331517.9838160349
753,113.7609809145177,363474.51356829994
754,112.15456781036781,295267.70390863705
755,113.45175561363732,228355.7128085177
756,114.47235371973541,340620.53271705064
757,113.93602539112996,333236.8966304711
758,114.86943912807187,267659.04213848285
759,115.25039825893775,441822.591251411
760,115.4391621153478,336384.5180653919
761,115.33400604476714,265822.2191931052
762,111.7808176196874,335694.93011414004
763,110.8740833079949,254163.9117200902
764,111.42736289548542,250964.06735903642
765,109.19219828517055,279690.7316838068
766,109.29148102859149,585857.8300909513
767,110.21072478486238,580428.8522039162
768,109.89890132666692,620321.7736606146
769,110.11562014516767,443667.0746628027
770,111.20696780722517,346348.8806233931
771,110.95587870805737,265739.92345862114
772,112.08132527266103,252575.58377407398
773,111.75765851569332,290466.95894752507
774,112.15700130029612,297285.6602908368
775,110.51361110559856,325238.2441788412
776,125.66328586287865,279152.36005744623
777,125.3146533785243,220071.3568818316
778,124.12225780030695,235018.19414493
