volume,SMA_10,EMA_10,MACD,Signal_Line,RSI,Middle_Band,Upper_Band,Lower_Band,returns
287903.5537186147,99.58192151108048,99.21317756309784,1.2922287419645784,0.7592083692142728,64.85706470296307,96.55877149318948,103.49332063232217,89.62422235405677,-0.023246290922664947
224833.48313539903,99.88311885531188,99.20635304522852,1.2206356761806916,0.8514938306075572,63.79626975618815,96.89233917074344,103.6451429704143,90.13953537107255,0.00022096146225858426
173942.3322552794,99.89471434325446,98.96436073617772,1.0469116791823438,0.8905774003225148,65.15610961201469,97.21605267399954,103.46221135549588,90.9698939925032,-0.013110551479923793
159798.2233111716,99.7194609469386,98.83664841425032,0.9297078731545554,0.898403494888923,59.56373445795843,97.56100156428364,103.17628756477312,91.94571556379412,0.003949385019221818
226333.91472196323,99.54734753590596,98.79976338419952,0.8569485242494892,0.8901125007610363,61.45632326065148,97.8768688496654,102.93285559693378,92.820882102397,0.0037841484930138947
215638.0577351235,99.75991301550988,99.38232253301246,1.0590114517139997,0.923892290951629,68.02686010881932,98.27340710188052,103.31726590132544,93.22954830243562,0.034167380872038855
208069.91587527652,99.78382337550168,99.54197689840308,1.066179558204425,0.9523497444021882,57.65005363718952,98.56892076967644,103.32955162928856,93.80828991006432,-0.017091681863967034
256445.15308364676,99.87162604343555,99.96692369209478,1.188776377320437,0.999635070985838,55.93481862596035,98.92059335701344,103.56079232786524,94.28039438616162,0.01614558064028948
226420.36252137195,100.04492950175734,100.28053905092835,1.2563334146695695,1.0509747397225846,54.29680464867521,99.34428482963128,103.28713710432147,95.4014325549411,-0.001839199041317019
239209.09186167628,99.89191920511722,100.22652177635592,1.1586667203363703,1.072513135845342,50.31348946155315,99.5569822612031,103.11938586378056,95.99457865862564,-0.016799427168370906
171140.5780654401,100.13547298743158,100.47429443229196,1.1970423831685792,1.0974189853099894,54.29549033219462,99.85869724925604,102.99001237673453,96.72738212177757,0.016060932473672018
136943.26122643295,100.42083039321967,100.757007585093,1.2485624046725263,1.1276476691824966,52.902275106292215,100.15197462426578,102.9015996478791,97.40234960065246,0.004330628448258933
200584.690117976,100.91028571256751,101.12299684942664,1.3337878247541823,1.1688757002968335,58.07362927107064,100.402500027911,103.14730900685927,97.6576910489627,0.007259996593726115
264343.45027922746,101.35267172821126,101.40714344444262,1.3786475790230952,1.210830076042086,53.67732398419939,100.53606633757492,103.45578151778471,97.61635115736512,-0.000818774535842226
235858.3828061794,101.56836402461845,101.295063493279,1.246907725808143,1.2180456059952975,55.28932940076368,100.5578557802622,103.47838306585552,97.63732849466888,-0.018455320515144646
266563.8277394242,101.22705608921534,100.80337183061724,0.9539896148778552,1.165234407771809,48.34332291982804,100.49348455236262,103.53147799121326,97.45549111351195,-0.021826857868425642
203906.85796119316,101.00525149642353,100.30137251864,0.6698781683932395,1.0661631598960952,50.49401157769724,100.3945374359626,103.62038217131445,97.16869270061076,-0.005562222438693976
240719.78331263585,100.68458698174676,100.0052209910581,0.4899190565518552,0.9509143392272472,51.1974883103108,100.27810651259117,103.57898421809412,96.9772288070882,0.006427460557189901
317587.29283796053,100.46471481150456,99.91210562236706,0.4087988649942531,0.8424912443806484,52.44221317511877,100.25482215663096,103.57171542275886,96.93792889050304,0.008315863295515591
237755.96578884596,100.49100829097468,99.97288257020598,0.4006759834070834,0.7541281921859354,44.13241259508229,100.19146374804596,103.45510255485468,96.9278249412372,0.00757130368552672
262686.87412055285,100.49880894544124,100.28095445356308,0.503093520777341,0.7039212579042166,54.80041644948629,100.31714096643644,103.60600911380234,97.02827281907052,0.0141740690256833
318227.8735602815,100.43383458580357,100.48068513042809,0.5546431974678541,0.6740656458169442,48.124563105693085,100.4273324895116,103.7028169634934,97.15184801552984,-0.0028308493963158377
402281.0584575063,100.62239936151612,101.23975988781451,0.850052864791607,0.7092630896118768,59.02973327889863,100.76634253704182,104.32129663240296,97.21138844168068,0.03231544825681798
422476.1186878125,100.67732258796076,101.60253725120477,0.9584911394727128,0.7591086995840441,60.08341146343269,101.014997158086,104.52782817131022,97.5021661448618,-0.01357367364831541
410626.1550249669,100.97332349881302,101.99311462763391,1.073663488068476,0.8220196572809306,57.18883665563287,101.27084376171572,104.79876881516454,97.74291870826691,0.004995178557102742
317644.7066207248,101.46734873271704,102.27273227491496,1.1341367663291493,0.8844430790905745,55.0691533674586,101.3472024109662,105.00562245308834,97.68878236884404,-0.0021175867414361393
380323.9600593399,102.07918325565262,102.61600292385742,1.218824586676405,0.9513193806077408,54.72985787723469,101.54221737603808,105.36867247065103,97.71576228142509,0.006082323993109373
310447.41791586287,102.78173418631972,103.17637483290348,1.393921297639622,1.039839764014117,59.322815499882346,101.73316058403324,105.98760846451316,97.47871270355331,0.014759187216198955
236040.867998354,103.48358940032224,103.78278642751786,1.580121853470601,1.147896181905414,68.97651380883231,101.9741521059134,106.73467299807264,97.21363121375416,0.007697305596514603
265657.5069723777,104.00226953405532,104.08285801757135,1.6219676456940988,1.242710474663151,74.520870626728,102.246638912515,107.14914378041176,97.34413404461826,-0.01012526372340683
210718.2771125533,104.36565591826438,104.30436415451484,1.625735880890247,1.3193155559085703,76.81302938304165,102.43223243185282,107.5079348817379,97.35652998196775,-0.0012523420220763581
174191.6915096435,104.72865600473187,104.4325659520568,1.586894382437691,1.3728313212143946,74.00827457343827,102.58124529526772,107.780612543815,97.38187804672044,-0.0027698439433817557
157268.26313702128,104.83415597613218,104.66493505351124,1.5943086290220236,1.4171267827759204,73.77092343427049,102.72827766882416,108.11312190904856,97.34343342859972,0.006676749650102343
350124.76291570906,105.28126438195412,105.21787767008747,1.7411356242015472,1.481928551061046,76.0462105169741,102.97929348495744,108.8057400221997,97.1528469477152,0.0188772318948478
260944.33225587945,105.71752874556736,105.7443283587438,1.868815122525902,1.5593058653540175,74.22146525614036,103.34542612219018,109.50365795491044,97.1871942894699,0.0037810016284722803
219587.98203026867,106.2169490358644,106.2499440372722,1.9804066225605224,1.6435260167953187,76.60247596398685,103.84214888429072,109.9882100808958,97.6960876876856,0.003809502788989727
185395.9545712264,106.60233452023196,106.57078615554528,2.004532428866824,1.7157272992096202,65.74751344761235,104.3407588879423,110.1123109156656,98.569206860219,-0.004705255868896363
141314.2223031514,107.2840482801397,107.65158613138944,2.359613485502422,1.844504536468181,83.75788549600256,105.03289123322972,111.2455770797762,98.82020538668324,0.0416666945757711
161384.34784283568,107.97178814790554,108.69475906767153,2.6806295850589805,2.0117295461863405,84.17037664094777,105.72768877411389,112.42126508525884,99.03411246296892,0.007766518362033903
145044.78088771916,108.93278609224072,109.84901371285191,3.033542119190344,2.2160920607871413,87.04572518067768,106.46752781314804,113.84608608766317,99.08896953863292,0.014588026981166458
124337.11681358948,110.11179399145357,111.16577863104048,3.4388482464952403,2.4606432979287614,88.12933014002705,107.23872495485898,115.6558801538528,98.82156975586516,0.017802546049312085
102126.804751716,111.34179635862316,112.28281846406796,3.7346190175674536,2.7154384418565,87.12798984079367,108.03522618167752,117.10723902927228,98.96321333408278,0.001864161534747888
